country,date,precipitation,snow_depth,tavg,tmax,tmin
Sweden,9/24/2017,0.111148087,0,12.45555556,13.95135135,9.8239819
Sweden,9/25/2017,0.066888519,0,12.07777778,14.18693694,9.742081448
Sweden,9/26/2017,0.03843594,0,12.03333333,14.67072072,8.585067873
Sweden,9/27/2017,0.021963394,0,11.66666667,13.48609865,7.661711712
Sweden,9/28/2017,0.01014975,0,11.42222222,13.30810811,7.598654709
Sweden,9/29/2017,0.039267887,0,9.855555556,11.78295964,7.190045249
Sweden,9/30/2017,0.085524126,0,9.688888889,11.57623318,6.086547085
Sweden,10/1/2017,0.471619366,0,9.988888889,11.44063927,6.387671233
Sweden,10/2/2017,12.33088481,0,10.55555556,10.86422018,7.830136986
Sweden,10/3/2017,4.973956594,0,10.68888889,11.39589041,8.407798165
Sweden,10/4/2017,6.11903172,0,8.933333333,10.8,6.221198157
Sweden,10/5/2017,1.013021703,0,8.044444444,10.36181818,4.328767123
Sweden,10/6/2017,0.754257095,0,7.833333333,11.21590909,3.589497717
Sweden,10/7/2017,3.430884808,0.028818444,6.355555556,8.470909091,2.443835616
Sweden,10/8/2017,3.104507513,0,6.066666667,8.046363636,2.287272727
Sweden,10/9/2017,1.566944908,0,6.566666667,7.747488584,3.452511416
Sweden,10/10/2017,2.711018364,0,6.055555556,7.328767123,2.986238532
Sweden,10/11/2017,6.671619366,0.43715847,6.811111111,7.935321101,2.790322581
Sweden,10/12/2017,6.599499165,0.054644809,8.444444444,8.990366972,5.281481481
Sweden,10/13/2017,3.749415693,0.109289617,6.522222222,8.452314815,2.629816514
Sweden,10/14/2017,1.138397329,0,10.01111111,11.28119266,5.493577982
Sweden,10/15/2017,1.584641068,0,9.077777778,10.65115207,5.013824885
Sweden,10/16/2017,1.823706177,0,10.9,12.58127854,6.655045872
Sweden,10/17/2017,2.698163606,0.027247956,8.455555556,10.30456621,4.505963303
Sweden,10/18/2017,0.387979967,0.137362637,5.844444444,9.062100457,1.719266055
Sweden,10/19/2017,0.223372287,0,3.4,7.972727273,-0.256621005
Sweden,10/20/2017,1.19081803,0.054495913,4.355555556,6.134545455,-0.866818182
Sweden,10/21/2017,1.130717863,0.225988701,4.7,5.984474886,1.13440367
Sweden,10/22/2017,4.424373957,0.254237288,4.1,5.066666667,0.581278539
Sweden,10/23/2017,0.32654424,0.273972603,2.733333333,4.02283105,-0.434703196
Sweden,10/24/2017,7.58196995,0.191256831,2.844444444,3.636363636,-1.085909091
Sweden,10/25/2017,8.999499165,3.61878453,5.877777778,6.580821918,2.350909091
Sweden,10/26/2017,1.751585977,10.46831956,4.533333333,6.034545455,2.538812785
Sweden,10/27/2017,1.639398998,8.778409091,4.133333333,5.801834862,0.531651376
Sweden,10/28/2017,2.720534224,4.940828402,5.688888889,7.288636364,1.821658986
Sweden,10/29/2017,0.178964942,4.375,2.677777778,4.25412844,-0.731506849
Sweden,10/30/2017,0.371118531,4.457142857,0.777777778,2.736986301,-2.200917431
Sweden,10/31/2017,0.774457429,8.815426997,1.088888889,3.429090909,-4.557272727
Sweden,11/1/2017,3.381986532,6.097560976,4.666666667,5.308636364,-0.676818182
Sweden,11/2/2017,0.471212121,7.768595041,5.077777778,6.758636364,1.547945205
Sweden,11/3/2017,0.340740741,7.576601671,3.166666667,6.108715596,-1.967889908
Sweden,11/4/2017,0.743602694,5.965909091,5.044444444,6.897260274,1.789090909
Sweden,11/5/2017,4.031144781,5.828729282,5.644444444,6.185321101,1.547031963
Sweden,11/6/2017,0.156902357,15.55555556,3.566666667,5.948858447,-0.388073394
Sweden,11/7/2017,0.090909091,16.53005464,1.266666667,4.295890411,-3.658636364
Sweden,11/8/2017,0.298821549,15.96205962,2.522222222,3.84587156,-3.001818182
Sweden,11/9/2017,2.725084175,14.64285714,4.855555556,5.486757991,0.068636364
Sweden,11/10/2017,4.552020202,13.83152174,3.2,4.863181818,-0.420183486
Sweden,11/11/2017,3.076599327,15.29247911,0.877777778,2.102739726,-3.451152074
Sweden,11/12/2017,0.653198653,18.65546218,0.2,1.760368664,-3.700917431
Sweden,11/13/2017,0.168686869,22.79891304,0.033333333,1.578440367,-4.658986175
Sweden,11/14/2017,1.47962963,23.76731302,-0.922222222,0.61843318,-7.104587156
Sweden,11/15/2017,0.346296296,27.8974359,0.522222222,1.564220183,-5.853669725
Sweden,11/16/2017,3.505227656,25.45454545,0.711111111,1.829166667,-5.785321101
Sweden,11/17/2017,2.056155143,32.44505495,3,3.099078341,-2.08287037
Sweden,11/18/2017,2.748229342,41.51428571,0.666666667,1.596313364,-4.163888889
Sweden,11/19/2017,1.959696459,48.2122905,-1.955555556,-0.767741935,-5.37037037
Sweden,11/20/2017,1.288026981,57.96791444,-3.355555556,-3.17706422,-7.940552995
Sweden,11/21/2017,1.840640809,68.23369565,-4.611111111,-4.117511521,-9.159447005
Sweden,11/22/2017,11.59814503,81.4893617,-2.688888889,-0.407407407,-8.379816514
Sweden,11/23/2017,7.543676223,103.0933333,4.188888889,4.189351852,-1.871559633
Sweden,11/24/2017,1.349241147,99.3715847,3.2,5.565296804,-0.393518519
Sweden,11/25/2017,0.535413153,93.85714286,0.722222222,1.914155251,-3.531050228
Sweden,11/26/2017,2.964755481,91.40804598,1.355555556,1.047488584,-3.161009174
Sweden,11/27/2017,4.556661046,92.55494505,1.011111111,0.989954338,-3.660091743
Sweden,11/28/2017,5.059527825,95.27932961,-1.244444444,-1.214155251,-6.879357798
Sweden,11/29/2017,2.728667791,103.3424658,-1.355555556,-3.817889908,-7.81146789
Sweden,11/30/2017,1.283529412,136.873385,-1.311111111,-3.198617512,-8.118721461
Sweden,12/1/2017,0.79544688,134.9210526,-1.677777778,-1.447031963,-6.718807339
Sweden,12/2/2017,1.394097808,132.9261364,-0.611111111,0.997695853,-7.39086758
Sweden,12/3/2017,0.562394604,126.6180758,1.066666667,3.049315068,-3.657603687
Sweden,12/4/2017,0.260033727,125.2054795,-2.366666667,-0.513242009,-7.228571429
Sweden,12/5/2017,1.659696459,126.043956,-2.811111111,-0.141474654,-8.656164384
Sweden,12/6/2017,4.686003373,124.5,-2.633333333,-0.761187215,-7.171889401
Sweden,12/7/2017,6.261382799,135.2054795,1.577777778,2.267889908,-7.147945205
Sweden,12/8/2017,2.533052277,137.5067751,2.388888889,3.032420091,-0.982488479
Sweden,12/9/2017,2.356323777,147.1387283,0.666666667,1.798630137,-1.743317972
Sweden,12/10/2017,2.112837838,153.7790698,-1.088888889,0.143378995,-3.682568807
Sweden,12/11/2017,4.944087838,166.0526316,-1.666666667,-0.99543379,-4.607798165
Sweden,12/12/2017,2.238513514,196.2631579,-2.144444444,-1.401369863,-5.47281106
Sweden,12/13/2017,3.297297297,197.4734043,-2.855555556,-1.648401826,-10.29360731
Sweden,12/14/2017,5.712668919,195.4054054,-1.311111111,-1.673515982,-7.636986301
Sweden,12/15/2017,1.723777403,229.3266833,-0.7,-1.064220183,-4.696347032
Sweden,12/16/2017,0.946711636,221.810585,-3.122222222,-1.932876712,-7.133027523
Sweden,12/17/2017,0.139966273,224.8888889,-5.455555556,-3.881278539,-11.86045455
Sweden,12/18/2017,0.614671164,221.8882979,-3.144444444,-2.468807339,-10.22363636
Sweden,12/19/2017,0.835750422,216.8834688,-1.588888889,0.125570776,-7.648636364
Sweden,12/20/2017,1.024114671,204.6049046,1.311111111,3.333636364,-2.359090909
Sweden,12/21/2017,0.466273187,182.5956284,-0.022222222,2.589497717,-3.771559633
Sweden,12/22/2017,1.858178752,179.8076923,-1.911111111,0.14587156,-5.770183486
Sweden,12/23/2017,1.69544688,177.7272727,2.288888889,3.585321101,-5.242922374
Sweden,12/24/2017,2.295109612,177.6217765,-1.322222222,1.816894977,-6.50875576
Sweden,12/25/2017,3.772006745,171.8443804,0.3,-0.295412844,-7.971100917
Sweden,12/26/2017,5.489544688,180.9142857,-1.1,-0.524657534,-7.216589862
Sweden,12/27/2017,2.731028668,212.3743017,-0.933333333,-1.300458716,-6.062385321
Sweden,12/28/2017,4.857335582,218.034188,-0.866666667,-1.570776256,-5.611926606
Sweden,12/29/2017,2.428330523,242.6123596,-0.555555556,-1.213242009,-5.526146789
Sweden,12/30/2017,1.727318718,250.7225434,-1.777777778,-1.071100917,-6.072018349
Sweden,12/31/2017,5.700505051,277.7513228,-2.077777778,-1.566972477,-8.036986301
Sweden,1/1/2018,4.096627319,277.3756906,1.333333333,1.073972603,-4.810502283
Sweden,1/2/2018,1.359527825,269.3922652,1.3,1.242201835,-1.726267281
Sweden,1/3/2018,3.699494098,280.1949861,-1.255555556,-0.202752294,-6.724200913
Sweden,1/4/2018,4.181618887,274.3296089,-1.077777778,-2.058256881,-7.453211009
Sweden,1/5/2018,1.708600337,291.1878453,-1.9,-2.210502283,-6.764976959
Sweden,1/6/2018,0.296458685,296.5819209,-4.677777778,-3.186175115,-8.667431193
Sweden,1/7/2018,0.694772344,289.8575499,-5.133333333,-2.728310502,-12.53013699
Sweden,1/8/2018,0.365598651,287.2876712,-2.488888889,-0.996330275,-8.808715596
Sweden,1/9/2018,0.074030354,288.9344262,-3.522222222,-0.235909091,-7.780733945
Sweden,1/10/2018,1.649072513,284.3287671,-6.277777778,-2.518552036,-11.23181818
Sweden,1/11/2018,0.235919056,282.0980926,-5.922222222,-6.104524887,-11.55022624
Sweden,1/12/2018,0.207925801,282.6756757,-5.744444444,-4.383636364,-10.50995475
Sweden,1/13/2018,0.0306914,277.6338028,-5.855555556,-4.65733945,-9.628767123
Sweden,1/14/2018,0.187689713,275.960452,-3.166666667,-3.804090909,-10.26863636
Sweden,1/15/2018,3.454131535,299.5533499,-3.044444444,-2.226244344,-5.839269406
Sweden,1/16/2018,6.041146712,304.5901639,-1.944444444,-0.710045662,-4.209049774
Sweden,1/17/2018,2.85682968,334.7938144,-3.211111111,-2.124434389,-5.852293578
Sweden,1/18/2018,1.464755481,359.2225201,-4.655555556,-4.731363636,-8.509589041
Sweden,1/19/2018,0.742495784,369.0860215,-5.722222222,-5.360730594,-10.55388128
Sweden,1/20/2018,1.069645868,378.0911681,-5.322222222,-4.909049774,-10.11954545
Sweden,1/21/2018,0.22158516,372.231405,-7.7,-5.186877828,-11.71
Sweden,1/22/2018,0.141652614,377.4867725,-7.711111111,-7.519634703,-14.22648402
Sweden,1/23/2018,6.268634064,375.4716981,-6.855555556,-7.402293578,-14.20636364
Sweden,1/24/2018,5.282124789,377.5065617,0.855555556,0.387155963,-9.182272727
Sweden,1/25/2018,0.634064081,331.4397906,3.055555556,2.927853881,-1.942465753
Sweden,1/26/2018,0.481450253,329.3048128,-0.322222222,0.962727273,-5.202739726
Sweden,1/27/2018,3.504215852,324.0223464,-2.611111111,-1.452727273,-8.855045872
Sweden,1/28/2018,2.257504216,333.8873239,-0.222222222,-1.056621005,-7.111415525
Sweden,1/29/2018,4.797639123,341.4016173,-1.188888889,-0.958636364,-4.400458716
Sweden,1/30/2018,0.789376054,353.8605898,-3.077777778,-2.153181818,-6.723744292
Sweden,1/31/2018,8.162457912,382.4069479,-1.566666667,-1.2,-6.236363636
Sweden,2/1/2018,3.980607083,387.2395833,-2.688888889,-1.108675799,-6.583410138
Sweden,2/2/2018,2.702698145,410.9946237,-7.533333333,-5.068949772,-11.68721461
Sweden,2/3/2018,1.39376054,422.752809,-7.4,-6.799539171,-12.36009174
Sweden,2/4/2018,0.19006734,434.3137255,-9.788888889,-8.046118721,-15.23623853
Sweden,2/5/2018,0.177908938,430.1058201,-9.911111111,-8.3359447,-19.04246575
Sweden,2/6/2018,0.599494949,427.9019074,-8.777777778,-7.474311927,-15.60504587
Sweden,2/7/2018,0.501178451,421.5733333,-8.166666667,-6.976605505,-14.99266055
Sweden,2/8/2018,0.112816189,422.5136612,-5.466666667,-4.779816514,-13.75275229
Sweden,2/9/2018,0.227824621,414.3922652,-3.377777778,-0.772477064,-9.814220183
Sweden,2/10/2018,0.204898649,411.5472779,-2.877777778,-1.186697248,-6.129357798
Sweden,2/11/2018,2.149241147,414.469914,-3.255555556,-1.705045872,-5.140366972
Sweden,2/12/2018,3.504215852,417.5265957,-1.2,-1.378538813,-4.687272727
Sweden,2/13/2018,1.04023569,442.884097,-0.844444444,-0.685,-4.915525114
Sweden,2/14/2018,0.067171717,434,-1.5,0.067123288,-5.832727273
Sweden,2/15/2018,0.948316498,458.1067961,-1.644444444,-0.528636364,-5.33652968
Sweden,2/16/2018,1.573693086,432.5815217,-1.522222222,-0.875342466,-4.339545455
Sweden,2/17/2018,0.36222597,435.3501401,-3.055555556,-1.593150685,-6.864516129
Sweden,2/18/2018,2.032040472,430.2279202,-3.3,-2.368949772,-6.858715596
Sweden,2/19/2018,1.371163575,452.3138298,-4.422222222,-3.290410959,-8.627522936
Sweden,2/20/2018,0.503204047,457.2404372,-7.088888889,-5.660454545,-12.37545455
Sweden,2/21/2018,0.407925801,456.3315217,-8.488888889,-6.379262673,-14.51926606
Sweden,2/22/2018,0.277571669,462.7123288,-8.211111111,-5.602752294,-15.58211009
Sweden,2/23/2018,0.809780776,458.7912088,-7.1,-5.011009174,-12.60779817
Sweden,2/24/2018,1.371332209,461.0857143,-9.855555556,-7.350684932,-14.96788991
Sweden,2/25/2018,0.457166948,471.7231638,-10.55555556,-8.426484018,-18.26788991
Sweden,2/26/2018,1.107588533,469.8670213,-9.411111111,-6.487155963,-17.58715596
Sweden,2/27/2018,1.528330523,476.9251337,-12.28888889,-7.419634703,-15.49815668
Sweden,2/28/2018,0.569645868,518.2382134,-14.02222222,-9.392237443,-19.77990868
Sweden,3/1/2018,0.458813559,506.2565445,-11.67777778,-6.066363636,-17.52136364
Sweden,3/2/2018,0.400508475,496.8595041,-8.644444444,-4.844954128,-14.70366972
Sweden,3/3/2018,0.758135593,489.512894,-6.833333333,-4.648623853,-11.54954128
Sweden,3/4/2018,0.66,490.115942,-6.411111111,-4.51369863,-10.36164384
Sweden,3/5/2018,2.52,494.3767313,-6.366666667,-5.446296296,-10.97268519
Sweden,3/6/2018,1.001016949,512.8142077,-4.8,-4.021759259,-9.708294931
Sweden,3/7/2018,1.687118644,506.010929,-3.888888889,-3.849769585,-7.859069767
Sweden,3/8/2018,3.408644068,513.3798883,-3.966666667,-4.206018519,-8.397209302
Sweden,3/9/2018,1.851864407,527.3463687,-3.644444444,-3.48372093,-7.820560748
Sweden,3/10/2018,0.997627119,534.7262248,-3.677777778,-2.110232558,-8.366976744
Sweden,3/11/2018,3.446779661,531.4497041,-3.022222222,-1.386915888,-8.575348837
Sweden,3/12/2018,5.25220339,522.2520107,-1.122222222,-0.546046512,-7.926267281
Sweden,3/13/2018,1.064974619,519.8128342,-1.111111111,-1.168981481,-5.166511628
Sweden,3/14/2018,0.048392555,501.6486486,-4.122222222,-1.762672811,-9.075462963
Sweden,3/15/2018,0.106091371,520.7748184,-6.933333333,-3.623963134,-14.28425926
Sweden,3/16/2018,0.288832487,488.0862534,-8.688888889,-4.417511521,-17.16157407
Sweden,3/17/2018,0.214067797,495,-7.933333333,-1.835813953,-16.17777778
Sweden,3/18/2018,0.381016949,481.3841808,-3.122222222,2.549074074,-10.43456221
Sweden,3/19/2018,0.421355932,475.9016393,-1.277777778,1.701851852,-6.127906977
Sweden,3/20/2018,0.513728814,471.9444444,-3.555555556,0.535046729,-9.419069767
Sweden,3/21/2018,0.860847458,460.8563536,-0.488888889,4.099534884,-6.586574074
Sweden,3/22/2018,0.043316413,456.7486339,-0.188888889,2.571759259,-4.743457944
Sweden,3/23/2018,0.544331641,441.2742382,-1.344444444,1.774074074,-9.400921659
Sweden,3/24/2018,1.137732657,427.4643875,-0.066666667,1.409767442,-5.181481481
Sweden,3/25/2018,0.574450085,433.4383954,0.144444444,3.582949309,-5.221395349
Sweden,3/26/2018,0.604230118,423.3602151,-4.3,0.495391705,-10.08801843
Sweden,3/27/2018,0.655837563,426.8219178,-4.944444444,0.098623853,-12.18721461
Sweden,3/28/2018,0.047377327,424.0437158,-4.655555556,1.509589041,-11.17945205
Sweden,3/29/2018,0.372927242,415.0688705,-3.211111111,1.597260274,-10.50550459
Sweden,3/30/2018,0.037732657,400.8635097,-3.444444444,2.310502283,-11.00458716
Sweden,3/31/2018,0.041385135,435.5643045,-3.344444444,2.821100917,-11.11545455
Sweden,4/1/2018,0.463006757,417.6164384,-2.5,1.97260274,-9.806849315
Sweden,4/2/2018,0.010810811,401.2784091,-1.6,3.148165138,-9.40733945
Sweden,4/3/2018,1.596114865,391.8356164,-0.677777778,2.693150685,-9.648623853
Sweden,4/4/2018,6.714189189,383.8692098,1.744444444,4.118348624,-4.607798165
Sweden,4/5/2018,4.981418919,394.386921,2.588888889,4.707834101,-1.729953917
Sweden,4/6/2018,0.289189189,403.3783784,1.922222222,4.856018519,-0.880930233
Sweden,4/7/2018,0.044594595,392.8328612,2.511111111,6.95,-5.01797235
Sweden,4/8/2018,1.305236486,387.9827089,4.966666667,9.095852535,-3.932718894
Sweden,4/9/2018,1.390202703,383.1420765,3.944444444,7.416129032,-1.449767442
Sweden,4/10/2018,0.00777027,381.6986301,1.244444444,6.632718894,-5.009677419
Sweden,4/11/2018,0.00152027,374.4444444,1.044444444,7.70733945,-7.024423963
Sweden,4/12/2018,0,373.9385475,2.933333333,9.789041096,-5.602283105
Sweden,4/13/2018,0.002871622,365.0552486,4.344444444,11.14174312,-4.243577982
Sweden,4/14/2018,0.234797297,347.826087,6.477777778,13.43348624,-2.010138249
Sweden,4/15/2018,0.203040541,370.1038961,6.155555556,10.64930876,-1.099539171
Sweden,4/16/2018,0.032601351,320.467033,5.544444444,11.57142857,-0.056221198
Sweden,4/17/2018,0.192398649,300.3601108,6.633333333,12.70825688,-0.013302752
Sweden,4/18/2018,0.262668919,281.2188366,7.344444444,13.35275229,0.791284404
Sweden,4/19/2018,0.534966216,264.0054496,9.255555556,14.63623853,2.671889401
Sweden,4/20/2018,1.106587838,233.8211382,10.47777778,16.29581395,3.627314815
Sweden,4/21/2018,0.350506757,208.189415,7.755555556,12.12903226,3.200925926
Sweden,4/22/2018,0.235304054,185.7344633,6.155555556,11.67222222,1.400925926
Sweden,4/23/2018,4.490878378,176.027027,5.133333333,9.284651163,1.589767442
Sweden,4/24/2018,1.621621622,160.5978261,5.711111111,8.552995392,3.082568807
Sweden,4/25/2018,0.888682432,145.6010929,5.377777778,9.587614679,2.169585253
Sweden,4/26/2018,0.879222973,136.9637883,5.666666667,10.07281106,1.390366972
Sweden,4/27/2018,1.193412162,123.6338798,5.533333333,10.34862385,0.96359447
Sweden,4/28/2018,1.396790541,112.7350427,5.422222222,10.90779817,0.235321101
Sweden,4/29/2018,0.295439189,97.96657382,5.955555556,10.15229358,1.121658986
Sweden,4/30/2018,4.621212121,101.974026,5.911111111,9.781192661,0.790825688
Sweden,5/1/2018,3.516020236,83.72159091,5.644444444,8.674660633,1.349321267
Sweden,5/2/2018,0.442398649,68.83333333,6.277777778,9.491363636,3.082648402
Sweden,5/3/2018,4.330236486,61.99445983,5.355555556,9.465,1.272272727
Sweden,5/4/2018,0.125801012,51.9047619,6.766666667,10.99909091,1.887671233
Sweden,5/5/2018,0.04232715,45.05747126,9.511111111,15.68807339,1.687614679
Sweden,5/6/2018,0.163743676,33.82857143,11.15555556,17.19680365,4.593607306
Sweden,5/7/2018,0.562731872,26.13079019,11.95555556,17.49041096,3.424200913
Sweden,5/8/2018,0.002360877,22.54098361,12.92222222,18.82876712,3.693150685
Sweden,5/9/2018,0.001686341,15.28301887,13.88888889,21.1716895,5.308675799
Sweden,5/10/2018,0.940472175,10.13736264,13.93333333,20.78630137,5.747945205
Sweden,5/11/2018,3.931703204,6.862745098,13.64444444,19.643379,7.855045872
Sweden,5/12/2018,1.474367622,3.005617978,13.82222222,17.99178082,7.730136986
Sweden,5/13/2018,0.12613828,2.569060773,15.03333333,21.51461187,7.683944954
Sweden,5/14/2018,0.0306914,2.095490716,15.58888889,23.92054795,6.801826484
Sweden,5/15/2018,0.073524452,1.522309711,16.75555556,24.52037037,7.230092593
Sweden,5/16/2018,0.584991568,1.016042781,15.98888889,24.79351852,7.806944444
Sweden,5/17/2018,0.359021922,0,10.8,18.0797235,6.806944444
Sweden,5/18/2018,0.010623946,0,10.62222222,15.93502304,4.494907407
Sweden,5/19/2018,0.011129848,0,11.68888889,18.65990783,2.310648148
Sweden,5/20/2018,0.021247892,0,14.42222222,20.87880184,4.636866359
Sweden,5/21/2018,0.018718381,0,15.37777778,21.63179724,7.4359447
Sweden,5/22/2018,0.038617201,0,15.14444444,21.67808219,6.732110092
Sweden,5/23/2018,0.000505902,0,14.01111111,19.51278539,5.961363636
Sweden,5/24/2018,0,0,14.52222222,21.91727273,4.837272727
Sweden,5/25/2018,0.032715008,0,15.72222222,23.62954545,6.896803653
Sweden,5/26/2018,0.332883642,0,16.05555556,21.56090909,8.050684932
Sweden,5/27/2018,0.148903879,0,15.63333333,20.54636364,7.773181818
Sweden,5/28/2018,0.846205734,0,15.98888889,23.73454545,7.959817352
Sweden,5/29/2018,0.032040472,0,18.37777778,24.97,10.1630137
Sweden,5/30/2018,0.006913997,0,17.51111111,23.52590909,9.466363636
Sweden,5/31/2018,0.261784512,0,15.86666667,23.15545455,7.663302752
Sweden,6/1/2018,0.214839798,0,16.98888889,24.11598174,9.422119816
Sweden,6/2/2018,0.140134907,0,18.61111111,23.88073394,9.158715596
Sweden,6/3/2018,0.291568297,0,19.05555556,23.02431193,10.0843318
Sweden,6/4/2018,0.097639123,0,14.51111111,19.26697248,10.5718894
Sweden,6/5/2018,0.077571669,0,9.688888889,14.92431193,5.140825688
Sweden,6/6/2018,0.344013491,0,10.56666667,15.18348624,3.491743119
Sweden,6/7/2018,0.101517707,0,14.51111111,18.57706422,5.655707763
Sweden,6/8/2018,0.029510961,0,14.66666667,19.49036697,6.415668203
Sweden,6/9/2018,0.139629005,0,16.33333333,21.88853211,7.416513761
Sweden,6/10/2018,1.840640809,0,17.94444444,23.73807339,9.584792627
Sweden,6/11/2018,2.217369309,0,14.56666667,19.29259259,10.34093023
Sweden,6/12/2018,0.300168634,0,13.27777778,17.10875576,8.475462963
Sweden,6/13/2018,2.16762226,0,12.73333333,17.36728111,6.614678899
Sweden,6/14/2018,1.485834739,0,14.21111111,17.53963134,8.006451613
Sweden,6/15/2018,0.675548061,0,15.6,19.2772093,11.44158879
Sweden,6/16/2018,1.074873524,0,14.81111111,19.69583333,8.070046083
Sweden,6/17/2018,7.544013491,0,14.1,19.00414747,8.553738318
Sweden,6/18/2018,2.853962901,0,14.36666667,18.36635945,9.639631336
Sweden,6/19/2018,2.691062395,0,14.3,17.5027907,10.24930233
Sweden,6/20/2018,3.465430017,0,12.81111111,16.82592593,8.228504673
Sweden,6/21/2018,6.770826307,0,11.63333333,15.18202765,7.63255814
Sweden,6/22/2018,2.613490725,0,10.93333333,15.24193548,6.827314815
Sweden,6/23/2018,0.337436762,0,12.32222222,16.47592593,7.138425926
Sweden,6/24/2018,0.144013491,0,14.02222222,19.19677419,6.73640553
Sweden,6/25/2018,0.009106239,0,15.67777778,21.42396313,8.702790698
Sweden,6/26/2018,0.025969646,0,16.82222222,22.91705069,10.15898618
Sweden,6/27/2018,0.223946037,0,18.08888889,23.11898148,10.14608295
Sweden,6/28/2018,2.083979764,0,17.86666667,22.93502304,10.51302326
Sweden,6/29/2018,0.033052277,0,13.46666667,18.62304147,9.641203704
Sweden,6/30/2018,0.003541315,0,13.02222222,18.6625,6.155299539
Sweden,7/1/2018,0,0,14.75555556,21.41635514,5.615492958
Sweden,7/2/2018,0.03559322,0,16.17777778,23.27028302,7.356807512
Sweden,7/3/2018,0.13440678,0,17.65555556,24.47511737,9.353738318
Sweden,7/4/2018,0.106610169,0,17.32222222,22.40093023,10.67255814
Sweden,7/5/2018,0.048556876,0,17.37777778,22.64485981,10.36682243
Sweden,7/6/2018,0.853310696,0,18.22222222,22.89906103,11.44858491
Sweden,7/7/2018,0.617657046,0,16.14444444,20.8509434,12.09952381
Sweden,7/8/2018,0.665423729,0,16.92222222,23.71273585,9.355868545
Sweden,7/9/2018,1.01440678,0,17.62222222,23.16465116,12.16465116
Sweden,7/10/2018,0.093050847,0,19.08888889,25.52930233,11.77395349
Sweden,7/11/2018,0.208813559,0,19.36666667,26.3375,11.82897196
Sweden,7/12/2018,0.435932203,0,18.94444444,25.65348837,12.0911215
Sweden,7/13/2018,0.966440678,0,19.43333333,26.00324074,11.75767442
Sweden,7/14/2018,1.108813559,0,19.9,26.00511628,12.21302326
Sweden,7/15/2018,0.087436333,0,20.45555556,26.47023256,11.85069767
Sweden,7/16/2018,0.093548387,0,22.14444444,29.20516432,12.39812207
Sweden,7/17/2018,0.609168081,0,23.2,29.78967136,14.47605634
Sweden,7/18/2018,2.004584041,0,22.38888889,28.5370892,15.10938967
Sweden,7/19/2018,0.79049236,0,21.44444444,27.25633803,15.4495283
Sweden,7/20/2018,0.827674024,0,21.94444444,27.68971963,13.69398148
Sweden,7/21/2018,3.398981324,0,20.53333333,26.33564815,14.15209302
Sweden,7/22/2018,1.34991511,0,19.42222222,24.75694444,13.72222222
Sweden,7/23/2018,0.261016949,0,19.85555556,25.13935185,13.20981308
Sweden,7/24/2018,0.686610169,0,21.62222222,27.59861751,12.8875576
Sweden,7/25/2018,2.413898305,0,22.51111111,28.63364055,15.25231481
Sweden,7/26/2018,0.04440678,0,21.86666667,27.0516129,14.7712963
Sweden,7/27/2018,0.064745763,0,22.76666667,28.06221198,13.45674419
Sweden,7/28/2018,5.010847458,0,21.78888889,26.99302326,15.66651163
Sweden,7/29/2018,8.08220339,0,21.72222222,25.63194444,17.1837963
Sweden,7/30/2018,3.516271186,0,22.37777778,26.85509259,16.71574074
Sweden,7/31/2018,1.589983022,0,23.4,28.77777778,17.35555556
Sweden,8/1/2018,1.197610922,0,22.98888889,28.13867925,17.992891
Sweden,8/2/2018,1.421843003,0,21.75555556,26.57830189,15.7549763
Sweden,8/3/2018,2.385665529,0,20.53333333,24.95142857,13.91818182
Sweden,8/4/2018,1.903412969,0,19.8,23.70616114,14.46028708
Sweden,8/5/2018,4.353924915,0,17.65555556,21.60853081,11.84123223
Sweden,8/6/2018,0.687372014,0,16.4,20.11037736,10.81226415
Sweden,8/7/2018,0.010068259,0,17.9,23.53364929,9.657075472
Sweden,8/8/2018,2.782593857,0,21.74444444,27.56682464,12.32488038
Sweden,8/9/2018,3.880546075,0,20.68888889,24.6957346,16.67619048
Sweden,8/10/2018,3.385324232,0,18.625,21.89198113,13.08047619
Sweden,8/11/2018,6.267064846,0,15.4875,19.94976526,11.8240566
Sweden,8/12/2018,3.040204429,0,13.1125,16.99668246,9.554285714
Sweden,8/13/2018,1.410051107,0,13.8,17.93962264,8.333018868
Sweden,8/14/2018,3.016354344,0,13.75,17.63785047,8.556074766
Sweden,8/15/2018,0.430494037,0,15.75,19.63831776,9.770422535
Sweden,8/16/2018,0.832367973,0,17.45,20.50375587,11.40794393
Sweden,8/17/2018,2.826235094,0,17.9375,21.61745283,14.85971564
Sweden,8/18/2018,3.118228279,0,15.5,18.85514019,9.142253521
Sweden,8/19/2018,3.469165247,0,16.025,18.83411215,11.71971831
Sweden,8/20/2018,0.873037543,0,13.48571429,17.47677725,9.927830189
Sweden,8/21/2018,0.11890971,0,13.55714286,17.33755869,6.155924171
Sweden,8/22/2018,2.302385009,0,13.74285714,17.50657277,4.600469484
Sweden,8/23/2018,3.947018739,0,16.72857143,20.11915888,12.03537736
Sweden,8/24/2018,5.415332198,0,14.28571429,17.59107981,9.987264151
Sweden,8/25/2018,2.990800681,0,12.12857143,16.1685446,9.088571429
Sweden,8/26/2018,1.956996587,0,10.94285714,16.03301887,5.662441315
Sweden,8/27/2018,3.413798978,0,11.71428571,16.19150943,5.331308411
