timestamp,target,segment
2018-01-30,191,Finland_KaggleRama_Kaggle Sticker
2018-01-30,366,Norway_KaggleMart_Kaggle Mug
2018-01-30,684,Norway_KaggleMart_Kaggle Hat
2018-01-30,173,Norway_KaggleMart_Kaggle Sticker
2018-01-30,622,Norway_KaggleRama_Kaggle Mug
2018-01-30,1088,Norway_KaggleRama_Kaggle Hat
2018-01-30,290,Norway_KaggleRama_Kaggle Sticker
2018-01-30,253,Sweden_KaggleMart_Kaggle Mug
2018-01-30,413,Sweden_KaggleMart_Kaggle Hat
2018-01-30,126,Sweden_KaggleMart_Kaggle Sticker
2018-01-30,430,Sweden_KaggleRama_Kaggle Mug
2018-01-30,747,Sweden_KaggleRama_Kaggle Hat
2018-01-30,199,Sweden_KaggleRama_Kaggle Sticker
2018-01-31,241,Finland_KaggleMart_Kaggle Mug
2018-01-31,410,Finland_KaggleMart_Kaggle Hat
2018-01-31,94,Finland_KaggleMart_Kaggle Sticker
2018-01-31,380,Finland_KaggleRama_Kaggle Mug
2018-01-31,687,Finland_KaggleRama_Kaggle Hat
2018-01-31,193,Finland_KaggleRama_Kaggle Sticker
2018-01-31,403,Norway_KaggleMart_Kaggle Mug
2018-01-31,685,Norway_KaggleMart_Kaggle Hat
2018-01-31,166,Norway_KaggleMart_Kaggle Sticker
2018-01-31,611,Norway_KaggleRama_Kaggle Mug
2018-01-31,1164,Norway_KaggleRama_Kaggle Hat
2018-01-31,292,Norway_KaggleRama_Kaggle Sticker
2018-01-31,263,Sweden_KaggleMart_Kaggle Mug
2018-01-31,423,Sweden_KaggleMart_Kaggle Hat
2018-01-31,113,Sweden_KaggleMart_Kaggle Sticker
2018-01-31,463,Sweden_KaggleRama_Kaggle Mug
2018-01-31,821,Sweden_KaggleRama_Kaggle Hat
2018-01-31,216,Sweden_KaggleRama_Kaggle Sticker
2018-02-01,211,Finland_KaggleMart_Kaggle Mug
2018-02-01,363,Finland_KaggleMart_Kaggle Hat
2018-02-01,107,Finland_KaggleMart_Kaggle Sticker
2018-02-01,388,Finland_KaggleRama_Kaggle Mug
2018-02-01,709,Finland_KaggleRama_Kaggle Hat
2018-02-01,169,Finland_KaggleRama_Kaggle Sticker
2018-02-01,356,Norway_KaggleMart_Kaggle Mug
2018-02-01,684,Norway_KaggleMart_Kaggle Hat
2018-02-01,179,Norway_KaggleMart_Kaggle Sticker
2018-02-01,664,Norway_KaggleRama_Kaggle Mug
2018-02-01,1106,Norway_KaggleRama_Kaggle Hat
2018-02-01,298,Norway_KaggleRama_Kaggle Sticker
2018-02-01,272,Sweden_KaggleMart_Kaggle Mug
2018-02-01,424,Sweden_KaggleMart_Kaggle Hat
2018-02-01,115,Sweden_KaggleMart_Kaggle Sticker
2018-02-01,463,Sweden_KaggleRama_Kaggle Mug
2018-02-01,767,Sweden_KaggleRama_Kaggle Hat
2018-02-01,195,Sweden_KaggleRama_Kaggle Sticker
2018-02-02,237,Finland_KaggleMart_Kaggle Mug
2018-02-02,403,Finland_KaggleMart_Kaggle Hat
2018-02-02,103,Finland_KaggleMart_Kaggle Sticker
2018-02-02,418,Finland_KaggleRama_Kaggle Mug
2018-02-02,761,Finland_KaggleRama_Kaggle Hat
2018-02-02,179,Finland_KaggleRama_Kaggle Sticker
2018-02-02,373,Norway_KaggleMart_Kaggle Mug
2018-02-02,674,Norway_KaggleMart_Kaggle Hat
2018-02-02,186,Norway_KaggleMart_Kaggle Sticker
2018-02-02,674,Norway_KaggleRama_Kaggle Mug
2018-02-02,1083,Norway_KaggleRama_Kaggle Hat
2018-02-02,322,Norway_KaggleRama_Kaggle Sticker
2018-02-02,241,Sweden_KaggleMart_Kaggle Mug
2018-02-02,480,Sweden_KaggleMart_Kaggle Hat
2018-02-02,123,Sweden_KaggleMart_Kaggle Sticker
2018-02-02,449,Sweden_KaggleRama_Kaggle Mug
2018-02-02,748,Sweden_KaggleRama_Kaggle Hat
2018-02-02,194,Sweden_KaggleRama_Kaggle Sticker
2018-02-03,285,Finland_KaggleMart_Kaggle Mug
2018-02-03,515,Finland_KaggleMart_Kaggle Hat
2018-02-03,129,Finland_KaggleMart_Kaggle Sticker
2018-02-03,512,Finland_KaggleRama_Kaggle Mug
2018-02-03,906,Finland_KaggleRama_Kaggle Hat
2018-02-03,225,Finland_KaggleRama_Kaggle Sticker
2018-02-03,451,Norway_KaggleMart_Kaggle Mug
2018-02-03,831,Norway_KaggleMart_Kaggle Hat
2018-02-03,227,Norway_KaggleMart_Kaggle Sticker
2018-02-03,843,Norway_KaggleRama_Kaggle Mug
2018-02-03,1414,Norway_KaggleRama_Kaggle Hat
2018-02-03,361,Norway_KaggleRama_Kaggle Sticker
2018-02-03,312,Sweden_KaggleMart_Kaggle Mug
2018-02-03,566,Sweden_KaggleMart_Kaggle Hat
2018-02-03,142,Sweden_KaggleMart_Kaggle Sticker
2018-02-03,499,Sweden_KaggleRama_Kaggle Mug
2018-02-03,835,Sweden_KaggleRama_Kaggle Hat
2018-02-03,228,Sweden_KaggleRama_Kaggle Sticker
2018-02-04,289,Finland_KaggleMart_Kaggle Mug
2018-02-04,539,Finland_KaggleMart_Kaggle Hat
2018-02-04,113,Finland_KaggleMart_Kaggle Sticker
2018-02-04,450,Finland_KaggleRama_Kaggle Mug
2018-02-04,859,Finland_KaggleRama_Kaggle Hat
2018-02-04,222,Finland_KaggleRama_Kaggle Sticker
2018-02-04,487,Norway_KaggleMart_Kaggle Mug
2018-02-04,865,Norway_KaggleMart_Kaggle Hat
2018-02-04,214,Norway_KaggleMart_Kaggle Sticker
2018-02-04,803,Norway_KaggleRama_Kaggle Mug
2018-02-04,1541,Norway_KaggleRama_Kaggle Hat
2018-02-04,377,Norway_KaggleRama_Kaggle Sticker
2018-02-04,320,Sweden_KaggleMart_Kaggle Mug
2018-02-04,494,Sweden_KaggleMart_Kaggle Hat
2018-02-04,147,Sweden_KaggleMart_Kaggle Sticker
2018-02-04,555,Sweden_KaggleRama_Kaggle Mug
2018-02-04,1050,Sweden_KaggleRama_Kaggle Hat
2018-02-04,223,Sweden_KaggleRama_Kaggle Sticker
2018-02-05,244,Finland_KaggleMart_Kaggle Mug
2018-02-05,370,Finland_KaggleMart_Kaggle Hat
2018-02-05,99,Finland_KaggleMart_Kaggle Sticker
2018-02-05,394,Finland_KaggleRama_Kaggle Mug
2018-02-05,756,Finland_KaggleRama_Kaggle Hat
2018-02-05,170,Finland_KaggleRama_Kaggle Sticker
2018-02-05,350,Norway_KaggleMart_Kaggle Mug
2018-02-05,683,Norway_KaggleMart_Kaggle Hat
2018-02-05,166,Norway_KaggleMart_Kaggle Sticker
2018-02-05,662,Norway_KaggleRama_Kaggle Mug
2018-02-05,1219,Norway_KaggleRama_Kaggle Hat
2018-02-05,300,Norway_KaggleRama_Kaggle Sticker
2018-02-05,238,Sweden_KaggleMart_Kaggle Mug
2018-02-05,460,Sweden_KaggleMart_Kaggle Hat
2018-02-05,109,Sweden_KaggleMart_Kaggle Sticker
2018-02-05,440,Sweden_KaggleRama_Kaggle Mug
2018-02-05,726,Sweden_KaggleRama_Kaggle Hat
2018-02-05,207,Sweden_KaggleRama_Kaggle Sticker
2018-02-06,220,Finland_KaggleMart_Kaggle Mug
2018-02-06,404,Finland_KaggleMart_Kaggle Hat
2018-02-06,103,Finland_KaggleMart_Kaggle Sticker
2018-02-06,368,Finland_KaggleRama_Kaggle Mug
2018-02-06,673,Finland_KaggleRama_Kaggle Hat
2018-02-06,162,Finland_KaggleRama_Kaggle Sticker
2018-02-06,397,Norway_KaggleMart_Kaggle Mug
2018-02-06,682,Norway_KaggleMart_Kaggle Hat
2018-02-06,156,Norway_KaggleMart_Kaggle Sticker
2018-02-06,611,Norway_KaggleRama_Kaggle Mug
2018-02-06,1132,Norway_KaggleRama_Kaggle Hat
2018-02-06,277,Norway_KaggleRama_Kaggle Sticker
2018-02-06,252,Sweden_KaggleMart_Kaggle Mug
2018-02-06,453,Sweden_KaggleMart_Kaggle Hat
2018-02-06,118,Sweden_KaggleMart_Kaggle Sticker
2018-02-06,425,Sweden_KaggleRama_Kaggle Mug
2018-02-06,799,Sweden_KaggleRama_Kaggle Hat
2018-02-06,191,Sweden_KaggleRama_Kaggle Sticker
2018-02-07,235,Finland_KaggleMart_Kaggle Mug
2018-02-07,406,Finland_KaggleMart_Kaggle Hat
2018-02-07,100,Finland_KaggleMart_Kaggle Sticker
2018-02-07,396,Finland_KaggleRama_Kaggle Mug
2018-02-07,735,Finland_KaggleRama_Kaggle Hat
2018-02-07,167,Finland_KaggleRama_Kaggle Sticker
2018-02-07,374,Norway_KaggleMart_Kaggle Mug
2018-02-07,644,Norway_KaggleMart_Kaggle Hat
2018-02-07,171,Norway_KaggleMart_Kaggle Sticker
2018-02-07,638,Norway_KaggleRama_Kaggle Mug
2018-02-07,1152,Norway_KaggleRama_Kaggle Hat
2018-02-07,269,Norway_KaggleRama_Kaggle Sticker
2018-02-07,251,Sweden_KaggleMart_Kaggle Mug
2018-02-07,428,Sweden_KaggleMart_Kaggle Hat
2018-02-07,108,Sweden_KaggleMart_Kaggle Sticker
2018-02-07,397,Sweden_KaggleRama_Kaggle Mug
2018-02-07,804,Sweden_KaggleRama_Kaggle Hat
2018-02-07,191,Sweden_KaggleRama_Kaggle Sticker
2018-02-08,220,Finland_KaggleMart_Kaggle Mug
2018-02-08,396,Finland_KaggleMart_Kaggle Hat
2018-02-08,104,Finland_KaggleMart_Kaggle Sticker
2018-02-08,397,Finland_KaggleRama_Kaggle Mug
2018-02-08,715,Finland_KaggleRama_Kaggle Hat
2018-02-08,175,Finland_KaggleRama_Kaggle Sticker
2018-02-08,384,Norway_KaggleMart_Kaggle Mug
2018-02-08,616,Norway_KaggleMart_Kaggle Hat
2018-02-08,159,Norway_KaggleMart_Kaggle Sticker
2018-02-08,621,Norway_KaggleRama_Kaggle Mug
2018-02-08,1106,Norway_KaggleRama_Kaggle Hat
2018-02-08,290,Norway_KaggleRama_Kaggle Sticker
2018-02-08,246,Sweden_KaggleMart_Kaggle Mug
2018-02-08,412,Sweden_KaggleMart_Kaggle Hat
2018-02-08,122,Sweden_KaggleMart_Kaggle Sticker
2018-02-08,387,Sweden_KaggleRama_Kaggle Mug
2018-02-08,849,Sweden_KaggleRama_Kaggle Hat
2018-02-08,195,Sweden_KaggleRama_Kaggle Sticker
2018-02-09,235,Finland_KaggleMart_Kaggle Mug
2018-02-09,432,Finland_KaggleMart_Kaggle Hat
2018-02-09,104,Finland_KaggleMart_Kaggle Sticker
2018-02-09,398,Finland_KaggleRama_Kaggle Mug
2018-02-09,762,Finland_KaggleRama_Kaggle Hat
2018-02-09,164,Finland_KaggleRama_Kaggle Sticker
2018-02-09,373,Norway_KaggleMart_Kaggle Mug
2018-02-09,754,Norway_KaggleMart_Kaggle Hat
2018-02-09,179,Norway_KaggleMart_Kaggle Sticker
2018-02-09,692,Norway_KaggleRama_Kaggle Mug
2018-02-09,1181,Norway_KaggleRama_Kaggle Hat
2018-02-09,298,Norway_KaggleRama_Kaggle Sticker
2018-02-09,237,Sweden_KaggleMart_Kaggle Mug
2018-02-09,506,Sweden_KaggleMart_Kaggle Hat
2018-02-09,114,Sweden_KaggleMart_Kaggle Sticker
2018-02-09,501,Sweden_KaggleRama_Kaggle Mug
2018-02-09,816,Sweden_KaggleRama_Kaggle Hat
2018-02-09,202,Sweden_KaggleRama_Kaggle Sticker
2018-02-10,243,Finland_KaggleMart_Kaggle Mug
2018-02-10,491,Finland_KaggleMart_Kaggle Hat
2018-02-10,124,Finland_KaggleMart_Kaggle Sticker
2018-02-10,477,Finland_KaggleRama_Kaggle Mug
2018-02-10,887,Finland_KaggleRama_Kaggle Hat
2018-02-10,221,Finland_KaggleRama_Kaggle Sticker
2018-02-10,451,Norway_KaggleMart_Kaggle Mug
2018-02-10,856,Norway_KaggleMart_Kaggle Hat
2018-02-10,206,Norway_KaggleMart_Kaggle Sticker
2018-02-10,852,Norway_KaggleRama_Kaggle Mug
2018-02-10,1368,Norway_KaggleRama_Kaggle Hat
2018-02-10,320,Norway_KaggleRama_Kaggle Sticker
2018-02-10,277,Sweden_KaggleMart_Kaggle Mug
2018-02-10,571,Sweden_KaggleMart_Kaggle Hat
2018-02-10,145,Sweden_KaggleMart_Kaggle Sticker
2018-02-10,527,Sweden_KaggleRama_Kaggle Mug
2018-02-10,976,Sweden_KaggleRama_Kaggle Hat
2018-02-10,265,Sweden_KaggleRama_Kaggle Sticker
2018-02-11,266,Finland_KaggleMart_Kaggle Mug
2018-02-11,460,Finland_KaggleMart_Kaggle Hat
2018-02-11,130,Finland_KaggleMart_Kaggle Sticker
2018-02-11,465,Finland_KaggleRama_Kaggle Mug
2018-02-11,862,Finland_KaggleRama_Kaggle Hat
2018-02-11,210,Finland_KaggleRama_Kaggle Sticker
2018-02-11,482,Norway_KaggleMart_Kaggle Mug
2018-02-11,811,Norway_KaggleMart_Kaggle Hat
2018-02-11,216,Norway_KaggleMart_Kaggle Sticker
2018-02-11,820,Norway_KaggleRama_Kaggle Mug
2018-02-11,1424,Norway_KaggleRama_Kaggle Hat
2018-02-11,370,Norway_KaggleRama_Kaggle Sticker
2018-02-11,307,Sweden_KaggleMart_Kaggle Mug
2018-02-11,542,Sweden_KaggleMart_Kaggle Hat
2018-02-11,139,Sweden_KaggleMart_Kaggle Sticker
2018-02-11,490,Sweden_KaggleRama_Kaggle Mug
2018-02-11,1016,Sweden_KaggleRama_Kaggle Hat
2018-02-11,239,Sweden_KaggleRama_Kaggle Sticker
2018-02-12,246,Finland_KaggleMart_Kaggle Mug
2018-02-12,418,Finland_KaggleMart_Kaggle Hat
2018-02-12,99,Finland_KaggleMart_Kaggle Sticker
2018-02-12,372,Finland_KaggleRama_Kaggle Mug
2018-02-12,656,Finland_KaggleRama_Kaggle Hat
2018-02-12,171,Finland_KaggleRama_Kaggle Sticker
2018-02-12,367,Norway_KaggleMart_Kaggle Mug
2018-02-12,663,Norway_KaggleMart_Kaggle Hat
2018-02-12,156,Norway_KaggleMart_Kaggle Sticker
2018-02-12,636,Norway_KaggleRama_Kaggle Mug
2018-02-12,1108,Norway_KaggleRama_Kaggle Hat
2018-02-12,299,Norway_KaggleRama_Kaggle Sticker
2018-02-12,233,Sweden_KaggleMart_Kaggle Mug
2018-02-12,458,Sweden_KaggleMart_Kaggle Hat
2018-02-12,119,Sweden_KaggleMart_Kaggle Sticker
2018-02-12,432,Sweden_KaggleRama_Kaggle Mug
2018-02-12,792,Sweden_KaggleRama_Kaggle Hat
2018-02-12,188,Sweden_KaggleRama_Kaggle Sticker
2018-02-13,231,Finland_KaggleMart_Kaggle Mug
2018-02-13,416,Finland_KaggleMart_Kaggle Hat
2018-02-13,104,Finland_KaggleMart_Kaggle Sticker
2018-02-13,387,Finland_KaggleRama_Kaggle Mug
2018-02-13,710,Finland_KaggleRama_Kaggle Hat
2018-02-13,182,Finland_KaggleRama_Kaggle Sticker
2018-02-13,356,Norway_KaggleMart_Kaggle Mug
2018-02-13,699,Norway_KaggleMart_Kaggle Hat
2018-02-13,156,Norway_KaggleMart_Kaggle Sticker
2018-02-13,625,Norway_KaggleRama_Kaggle Mug
2018-02-13,1142,Norway_KaggleRama_Kaggle Hat
2018-02-13,316,Norway_KaggleRama_Kaggle Sticker
2018-02-13,241,Sweden_KaggleMart_Kaggle Mug
2018-02-13,446,Sweden_KaggleMart_Kaggle Hat
2018-02-13,108,Sweden_KaggleMart_Kaggle Sticker
2018-02-13,375,Sweden_KaggleRama_Kaggle Mug
2018-02-13,760,Sweden_KaggleRama_Kaggle Hat
2018-02-13,201,Sweden_KaggleRama_Kaggle Sticker
2018-02-14,232,Finland_KaggleMart_Kaggle Mug
2018-02-14,452,Finland_KaggleMart_Kaggle Hat
2018-02-14,109,Finland_KaggleMart_Kaggle Sticker
2018-02-14,385,Finland_KaggleRama_Kaggle Mug
2018-02-14,648,Finland_KaggleRama_Kaggle Hat
2018-02-14,171,Finland_KaggleRama_Kaggle Sticker
2018-02-14,383,Norway_KaggleMart_Kaggle Mug
2018-02-14,693,Norway_KaggleMart_Kaggle Hat
2018-02-14,166,Norway_KaggleMart_Kaggle Sticker
2018-02-14,637,Norway_KaggleRama_Kaggle Mug
2018-02-14,1144,Norway_KaggleRama_Kaggle Hat
2018-02-14,304,Norway_KaggleRama_Kaggle Sticker
2018-02-14,241,Sweden_KaggleMart_Kaggle Mug
2018-02-14,479,Sweden_KaggleMart_Kaggle Hat
2018-02-14,98,Sweden_KaggleMart_Kaggle Sticker
2018-02-14,443,Sweden_KaggleRama_Kaggle Mug
2018-02-14,828,Sweden_KaggleRama_Kaggle Hat
2018-02-14,193,Sweden_KaggleRama_Kaggle Sticker
2018-02-15,235,Finland_KaggleMart_Kaggle Mug
2018-02-15,414,Finland_KaggleMart_Kaggle Hat
2018-02-15,101,Finland_KaggleMart_Kaggle Sticker
2018-02-15,420,Finland_KaggleRama_Kaggle Mug
2018-02-15,723,Finland_KaggleRama_Kaggle Hat
2018-02-15,169,Finland_KaggleRama_Kaggle Sticker
2018-02-15,358,Norway_KaggleMart_Kaggle Mug
2018-02-15,728,Norway_KaggleMart_Kaggle Hat
2018-02-15,166,Norway_KaggleMart_Kaggle Sticker
2018-02-15,632,Norway_KaggleRama_Kaggle Mug
2018-02-15,1214,Norway_KaggleRama_Kaggle Hat
2018-02-15,294,Norway_KaggleRama_Kaggle Sticker
2018-02-15,225,Sweden_KaggleMart_Kaggle Mug
2018-02-15,413,Sweden_KaggleMart_Kaggle Hat
2018-02-15,99,Sweden_KaggleMart_Kaggle Sticker
2018-02-15,397,Sweden_KaggleRama_Kaggle Mug
2018-02-15,796,Sweden_KaggleRama_Kaggle Hat
2018-02-15,208,Sweden_KaggleRama_Kaggle Sticker
2018-02-16,216,Finland_KaggleMart_Kaggle Mug
2018-02-16,414,Finland_KaggleMart_Kaggle Hat
2018-02-16,108,Finland_KaggleMart_Kaggle Sticker
2018-02-16,427,Finland_KaggleRama_Kaggle Mug
2018-02-16,786,Finland_KaggleRama_Kaggle Hat
2018-02-16,191,Finland_KaggleRama_Kaggle Sticker
2018-02-16,389,Norway_KaggleMart_Kaggle Mug
2018-02-16,623,Norway_KaggleMart_Kaggle Hat
2018-02-16,188,Norway_KaggleMart_Kaggle Sticker
2018-02-16,659,Norway_KaggleRama_Kaggle Mug
2018-02-16,1232,Norway_KaggleRama_Kaggle Hat
2018-02-16,320,Norway_KaggleRama_Kaggle Sticker
2018-02-16,268,Sweden_KaggleMart_Kaggle Mug
2018-02-16,455,Sweden_KaggleMart_Kaggle Hat
2018-02-16,108,Sweden_KaggleMart_Kaggle Sticker
2018-02-16,441,Sweden_KaggleRama_Kaggle Mug
2018-02-16,873,Sweden_KaggleRama_Kaggle Hat
2018-02-16,219,Sweden_KaggleRama_Kaggle Sticker
2018-02-17,267,Finland_KaggleMart_Kaggle Mug
2018-02-17,522,Finland_KaggleMart_Kaggle Hat
2018-02-17,133,Finland_KaggleMart_Kaggle Sticker
2018-02-17,498,Finland_KaggleRama_Kaggle Mug
2018-02-17,884,Finland_KaggleRama_Kaggle Hat
2018-02-17,212,Finland_KaggleRama_Kaggle Sticker
2018-02-17,439,Norway_KaggleMart_Kaggle Mug
2018-02-17,872,Norway_KaggleMart_Kaggle Hat
2018-02-17,207,Norway_KaggleMart_Kaggle Sticker
2018-02-17,866,Norway_KaggleRama_Kaggle Mug
2018-02-17,1473,Norway_KaggleRama_Kaggle Hat
2018-02-17,360,Norway_KaggleRama_Kaggle Sticker
2018-02-17,296,Sweden_KaggleMart_Kaggle Mug
2018-02-17,521,Sweden_KaggleMart_Kaggle Hat
2018-02-17,138,Sweden_KaggleMart_Kaggle Sticker
2018-02-17,564,Sweden_KaggleRama_Kaggle Mug
2018-02-17,1008,Sweden_KaggleRama_Kaggle Hat
2018-02-17,241,Sweden_KaggleRama_Kaggle Sticker
2018-02-18,264,Finland_KaggleMart_Kaggle Mug
2018-02-18,523,Finland_KaggleMart_Kaggle Hat
2018-02-18,120,Finland_KaggleMart_Kaggle Sticker
2018-02-18,505,Finland_KaggleRama_Kaggle Mug
2018-02-18,911,Finland_KaggleRama_Kaggle Hat
2018-02-18,229,Finland_KaggleRama_Kaggle Sticker
2018-02-18,448,Norway_KaggleMart_Kaggle Mug
2018-02-18,786,Norway_KaggleMart_Kaggle Hat
2018-02-18,218,Norway_KaggleMart_Kaggle Sticker
2018-02-18,864,Norway_KaggleRama_Kaggle Mug
2018-02-18,1470,Norway_KaggleRama_Kaggle Hat
2018-02-18,370,Norway_KaggleRama_Kaggle Sticker
2018-02-18,296,Sweden_KaggleMart_Kaggle Mug
2018-02-18,586,Sweden_KaggleMart_Kaggle Hat
2018-02-18,139,Sweden_KaggleMart_Kaggle Sticker
2018-02-18,485,Sweden_KaggleRama_Kaggle Mug
2018-02-18,1017,Sweden_KaggleRama_Kaggle Hat
2018-02-18,251,Sweden_KaggleRama_Kaggle Sticker
2018-02-19,203,Finland_KaggleMart_Kaggle Mug
2018-02-19,422,Finland_KaggleMart_Kaggle Hat
2018-02-19,100,Finland_KaggleMart_Kaggle Sticker
2018-02-19,360,Finland_KaggleRama_Kaggle Mug
2018-02-19,664,Finland_KaggleRama_Kaggle Hat
2018-02-19,175,Finland_KaggleRama_Kaggle Sticker
2018-02-19,364,Norway_KaggleMart_Kaggle Mug
2018-02-19,662,Norway_KaggleMart_Kaggle Hat
2018-02-19,158,Norway_KaggleMart_Kaggle Sticker
2018-02-19,665,Norway_KaggleRama_Kaggle Mug
2018-02-19,1177,Norway_KaggleRama_Kaggle Hat
2018-02-19,293,Norway_KaggleRama_Kaggle Sticker
2018-02-19,234,Sweden_KaggleMart_Kaggle Mug
2018-02-19,465,Sweden_KaggleMart_Kaggle Hat
2018-02-19,111,Sweden_KaggleMart_Kaggle Sticker
2018-02-19,373,Sweden_KaggleRama_Kaggle Mug
2018-02-19,835,Sweden_KaggleRama_Kaggle Hat
2018-02-19,187,Sweden_KaggleRama_Kaggle Sticker
2018-02-20,218,Finland_KaggleMart_Kaggle Mug
2018-02-20,458,Finland_KaggleMart_Kaggle Hat
2018-02-20,95,Finland_KaggleMart_Kaggle Sticker
2018-02-20,400,Finland_KaggleRama_Kaggle Mug
2018-02-20,806,Finland_KaggleRama_Kaggle Hat
2018-02-20,173,Finland_KaggleRama_Kaggle Sticker
2018-02-20,356,Norway_KaggleMart_Kaggle Mug
2018-02-20,646,Norway_KaggleMart_Kaggle Hat
2018-02-20,172,Norway_KaggleMart_Kaggle Sticker
2018-02-20,534,Norway_KaggleRama_Kaggle Mug
2018-02-20,1325,Norway_KaggleRama_Kaggle Hat
2018-02-20,304,Norway_KaggleRama_Kaggle Sticker
2018-02-20,240,Sweden_KaggleMart_Kaggle Mug
2018-02-20,456,Sweden_KaggleMart_Kaggle Hat
2018-02-20,113,Sweden_KaggleMart_Kaggle Sticker
2018-02-20,459,Sweden_KaggleRama_Kaggle Mug
2018-02-20,820,Sweden_KaggleRama_Kaggle Hat
2018-02-20,210,Sweden_KaggleRama_Kaggle Sticker
2018-02-21,223,Finland_KaggleMart_Kaggle Mug
2018-02-21,436,Finland_KaggleMart_Kaggle Hat
2018-02-21,100,Finland_KaggleMart_Kaggle Sticker
2018-02-21,361,Finland_KaggleRama_Kaggle Mug
2018-02-21,683,Finland_KaggleRama_Kaggle Hat
2018-02-21,161,Finland_KaggleRama_Kaggle Sticker
2018-02-21,364,Norway_KaggleMart_Kaggle Mug
2018-02-21,723,Norway_KaggleMart_Kaggle Hat
2018-02-21,167,Norway_KaggleMart_Kaggle Sticker
2018-02-21,634,Norway_KaggleRama_Kaggle Mug
2018-02-21,1144,Norway_KaggleRama_Kaggle Hat
2018-02-21,260,Norway_KaggleRama_Kaggle Sticker
2018-02-21,248,Sweden_KaggleMart_Kaggle Mug
2018-02-21,449,Sweden_KaggleMart_Kaggle Hat
2018-02-21,113,Sweden_KaggleMart_Kaggle Sticker
2018-02-21,426,Sweden_KaggleRama_Kaggle Mug
2018-02-21,763,Sweden_KaggleRama_Kaggle Hat
2018-02-21,188,Sweden_KaggleRama_Kaggle Sticker
2018-02-22,210,Finland_KaggleMart_Kaggle Mug
2018-02-22,431,Finland_KaggleMart_Kaggle Hat
2018-02-22,104,Finland_KaggleMart_Kaggle Sticker
2018-02-22,393,Finland_KaggleRama_Kaggle Mug
2018-02-22,734,Finland_KaggleRama_Kaggle Hat
2018-02-22,172,Finland_KaggleRama_Kaggle Sticker
2018-02-22,359,Norway_KaggleMart_Kaggle Mug
2018-02-22,631,Norway_KaggleMart_Kaggle Hat
2018-02-22,161,Norway_KaggleMart_Kaggle Sticker
2018-02-22,692,Norway_KaggleRama_Kaggle Mug
2018-02-22,1184,Norway_KaggleRama_Kaggle Hat
2018-02-22,289,Norway_KaggleRama_Kaggle Sticker
2018-02-22,242,Sweden_KaggleMart_Kaggle Mug
2018-02-22,435,Sweden_KaggleMart_Kaggle Hat
2018-02-22,110,Sweden_KaggleMart_Kaggle Sticker
2018-02-22,412,Sweden_KaggleRama_Kaggle Mug
2018-02-22,780,Sweden_KaggleRama_Kaggle Hat
2018-02-22,203,Sweden_KaggleRama_Kaggle Sticker
2018-02-23,257,Finland_KaggleMart_Kaggle Mug
2018-02-23,467,Finland_KaggleMart_Kaggle Hat
2018-02-23,106,Finland_KaggleMart_Kaggle Sticker
2018-02-23,416,Finland_KaggleRama_Kaggle Mug
2018-02-23,675,Finland_KaggleRama_Kaggle Hat
2018-02-23,180,Finland_KaggleRama_Kaggle Sticker
2018-02-23,363,Norway_KaggleMart_Kaggle Mug
2018-02-23,746,Norway_KaggleMart_Kaggle Hat
2018-02-23,175,Norway_KaggleMart_Kaggle Sticker
2018-02-23,712,Norway_KaggleRama_Kaggle Mug
2018-02-23,1246,Norway_KaggleRama_Kaggle Hat
2018-02-23,325,Norway_KaggleRama_Kaggle Sticker
2018-02-23,238,Sweden_KaggleMart_Kaggle Mug
2018-02-23,481,Sweden_KaggleMart_Kaggle Hat
2018-02-23,114,Sweden_KaggleMart_Kaggle Sticker
2018-02-23,419,Sweden_KaggleRama_Kaggle Mug
2018-02-23,902,Sweden_KaggleRama_Kaggle Hat
2018-02-23,192,Sweden_KaggleRama_Kaggle Sticker
2018-02-24,277,Finland_KaggleMart_Kaggle Mug
2018-02-24,541,Finland_KaggleMart_Kaggle Hat
2018-02-24,118,Finland_KaggleMart_Kaggle Sticker
2018-02-24,519,Finland_KaggleRama_Kaggle Mug
2018-02-24,911,Finland_KaggleRama_Kaggle Hat
2018-02-24,214,Finland_KaggleRama_Kaggle Sticker
2018-02-24,419,Norway_KaggleMart_Kaggle Mug
2018-02-24,858,Norway_KaggleMart_Kaggle Hat
2018-02-24,213,Norway_KaggleMart_Kaggle Sticker
2018-02-24,801,Norway_KaggleRama_Kaggle Mug
2018-02-24,1466,Norway_KaggleRama_Kaggle Hat
2018-02-24,388,Norway_KaggleRama_Kaggle Sticker
2018-02-24,296,Sweden_KaggleMart_Kaggle Mug
2018-02-24,542,Sweden_KaggleMart_Kaggle Hat
2018-02-24,131,Sweden_KaggleMart_Kaggle Sticker
2018-02-24,533,Sweden_KaggleRama_Kaggle Mug
2018-02-24,1003,Sweden_KaggleRama_Kaggle Hat
2018-02-24,245,Sweden_KaggleRama_Kaggle Sticker
2018-02-25,260,Finland_KaggleMart_Kaggle Mug
2018-02-25,542,Finland_KaggleMart_Kaggle Hat
2018-02-25,128,Finland_KaggleMart_Kaggle Sticker
2018-02-25,448,Finland_KaggleRama_Kaggle Mug
2018-02-25,832,Finland_KaggleRama_Kaggle Hat
2018-02-25,232,Finland_KaggleRama_Kaggle Sticker
2018-02-25,463,Norway_KaggleMart_Kaggle Mug
